rnbqkb1r/pp3ppp/2pp1n2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R,b,5,b7b5,4,b5,5
rnbqkb1r/p4ppp/2pp1n2/1p2p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R,w,6,c4b3,5,Bb3,-3
rnbqkb1r/p4ppp/2pp1n2/1p2p3/4P3/1BNP1N2/PPP2PPP/R1BQK2R,b,6,f8e7,-3,b4,71
rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,c7c5,5,Nc6,71
r1bqkbnr/ppp2ppp/2n1p3/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,71,e3,73
r1bqkbnr/ppp2ppp/2n1p3/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,b,4,f8d6,73,Nf6,75
r1bqkb1r/ppp2ppp/2n1pn2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,w,5,b1d2,75,Nc3,32
r1bqkb1r/ppp2ppp/2n1pn2/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R,b,5,a7a6,32,Bb4,64
r1bqk2r/ppp2ppp/2n1pn2/3p4/1b1P1B2/2N1PN2/PPP2PPP/R2QKB1R,w,6,f1d3,64,Qd2,-99
r1bqk2r/ppp2ppp/2n1pn2/3p4/1b1P1B2/2N1PN2/PPPQ1PPP/R3KB1R,b,6,f6e4,-99,O-O,-31
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R,b,3,g8f6,6,Nf6,24
r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R,w,4,f1b5,24,d4,20
r1bqkb1r/pppp1ppp/2n2n2/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R,b,4,e5d4,20,exd4,3
r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R,w,5,f3d4,3,Nxd4,6
r1bqkb1r/pppp1ppp/2n2n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R,b,5,f8b4,6,d5,200
r1bqkb1r/ppp2ppp/2n2n2/3p4/3NP3/2N5/PPP2PPP/R1BQKB1R,w,6,f1b5,200,Bg5,54
r1bqkb1r/ppp2ppp/2n2n2/3p2B1/3NP3/2N5/PPP2PPP/R2QKB1R,b,6,f8b4,54,Be7,130
rnbqkb1r/pppp1ppp/4pn2/8/3PP3/2N5/PPP2PPP/R1BQKBNR,b,3,d7d5,28,Bb4,175
rnbqk2r/pppp1ppp/4pn2/8/1b1PP3/2N5/PPP2PPP/R1BQKBNR,w,4,e4e5,175,e5,148
rnbqk2r/pppp1ppp/4pn2/4P3/1b1P4/2N5/PPP2PPP/R1BQKBNR,b,4,f6d5,148,Bxc3+,236
rnbqk2r/pppp1ppp/4pn2/4P3/3P4/2b5/PPP2PPP/R1BQKBNR,w,5,b2c3,236,bxc3,226
rnbqk2r/pppp1ppp/4pn2/4P3/3P4/2P5/P1P2PPP/R1BQKBNR,b,5,f6d5,226,Nd5,245
rnbqk2r/pppp1ppp/4p3/3nP3/3P4/2P5/P1P2PPP/R1BQKBNR,w,6,d1g4,245,Bb2,88
rnbqk2r/pppp1ppp/4p3/3nP3/3P4/2P5/PBP2PPP/R2QKBNR,b,6,d7d6,88,Nc6,197
rnbqkbnr/ppp1pppp/8/8/2pPP3/8/PP3PPP/RNBQKBNR,b,3,e7e5,50,c5,67
rnbqkbnr/pp2pppp/8/2p5/2pPP3/8/PP3PPP/RNBQKBNR,w,4,d4d5,67,d5,46
rnbqkbnr/pp2pppp/8/2pP4/2p1P3/8/PP3PPP/RNBQKBNR,b,4,g8f6,46,e6,50
rnbqkbnr/pp3ppp/4p3/2pP4/2p1P3/8/PP3PPP/RNBQKBNR,w,5,f1c4,50,Bxc4,54
rnbqkbnr/pp3ppp/4p3/2pP4/2B1P3/8/PP3PPP/RNBQK1NR,b,5,g8f6,54,e5,209
rnbqkbnr/pp3ppp/8/2pPp3/2B1P3/8/PP3PPP/RNBQK1NR,w,6,f2f4,209,Nf3,192
rnbqkbnr/pp3ppp/8/2pPp3/2B1P3/5N2/PP3PPP/RNBQK2R,b,6,f8d6,192,Bd6,215
rnbqkbnr/p2ppppp/1pp5/8/3PP3/5N2/PPP2PPP/RNBQKB1R,b,3,d7d6,117,d5,126
rnbqkbnr/p3pppp/1pp5/3p4/3PP3/5N2/PPP2PPP/RNBQKB1R,w,4,b1d2,126,e5,106
rnbqkbnr/p3pppp/1pp5/3pP3/3P4/5N2/PPP2PPP/RNBQKB1R,b,4,h7h6,106,e6,126
rnbqkbnr/p4ppp/1pp1p3/3pP3/3P4/5N2/PPP2PPP/RNBQKB1R,w,5,h2h4,126,Bd3,85
rnbqkbnr/p4ppp/1pp1p3/3pP3/3P4/3B1N2/PPP2PPP/RNBQK2R,b,5,c8a6,85,c5,117
rnbqkbnr/p4ppp/1p2p3/2ppP3/3P4/3B1N2/PPP2PPP/RNBQK2R,w,6,e1g1,117,dxc5,82
rnbqkbnr/p4ppp/1p2p3/2PpP3/8/3B1N2/PPP2PPP/RNBQK2R,b,6,b6c5,82,bxc5,94
rnbqkbnr/pp1p1ppp/2p5/4p3/3PP3/2N5/PPP2PPP/R1BQKBNR,b,3,d7d6,93,d6,112
rnbqkbnr/pp3ppp/2pp4/4p3/3PP3/2N5/PPP2PPP/R1BQKBNR,w,4,f2f4,112,Nf3,69
rnbqkbnr/pp3ppp/2pp4/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R,b,4,b8d7,69,Be6,266
rn1qkbnr/pp3ppp/2ppb3/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R,w,5,d4e5,266,d5,80
rn1qkbnr/pp3ppp/2ppb3/3Pp3/4P3/2N2N2/PPP2PPP/R1BQKB1R,b,5,c6d5,80,cxd5,63
rn1qkbnr/pp3ppp/3pb3/3pp3/4P3/2N2N2/PPP2PPP/R1BQKB1R,w,6,c3d5,63,exd5,51
rn1qkbnr/pp3ppp/3pb3/3Pp3/8/2N2N2/PPP2PPP/R1BQKB1R,b,6,e6d7,51,Nd7,850
rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR,b,3,c6c5,32,Bf5,40
rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/8/PPP2PPP/RNBQKBNR,w,4,c2c4,40,Nf3,20
rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R,b,4,e7e6,20,e6,62
rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R,w,5,f1e2,62,Bd3,1
rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/3B1N2/PPP2PPP/RNBQK2R,b,5,f5d3,1,Ne7,29
rn1qkb1r/pp2nppp/2p1p3/3pPb2/3P4/3B1N2/PPP2PPP/RNBQK2R,w,6,e1g1,29,O-O,4
rn1qkb1r/pp2nppp/2p1p3/3pPb2/3P4/3B1N2/PPP2PPP/RNBQ1RK1,b,6,b8d7,4,Nd7,16
r1bqkbnr/ppp1pppp/2n5/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,c8g4,54,Nf6,48
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,48,e3,33
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,b,4,f6h5,33,Bg4,44
r2qkb1r/ppp1pppp/2n2n2/3p4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R,w,5,h2h3,44,c4,49
r2qkb1r/ppp1pppp/2n2n2/3p4/2PP1Bb1/4PN2/PP3PPP/RN1QKB1R,b,5,e7e6,49,e6,53
r2qkb1r/ppp2ppp/2n1pn2/3p4/2PP1Bb1/4PN2/PP3PPP/RN1QKB1R,w,6,b1c3,53,Nc3,46
r2qkb1r/ppp2ppp/2n1pn2/3p4/2PP1Bb1/2N1PN2/PP3PPP/R2QKB1R,b,6,f8b4,46,Bb4,51
rn1qkbnr/ppp1pppp/8/3p1b2/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,e7e6,13,Nc6,52
r2qkbnr/ppp1pppp/2n5/3p1b2/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,c2c4,52,e3,28
r2qkbnr/ppp1pppp/2n5/3p1b2/3P1B2/4PN2/PPP2PPP/RN1QKB1R,b,4,e7e6,28,Nb4,65
r2qkbnr/ppp1pppp/8/3p1b2/1n1P1B2/4PN2/PPP2PPP/RN1QKB1R,w,5,f1b5,65,c4,-270
rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,c7c5,-1,Nc6,48
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,48,e3,33
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,b,4,f6h5,33,e5,226
r1bqkb1r/ppp2ppp/2n2n2/3pp3/3P1B2/4PN2/PPP2PPP/RN1QKB1R,w,5,d4e5,226,dxe5,178
r1bqkb1r/ppp2ppp/2n2n2/3pP3/5B2/4PN2/PPP2PPP/RN1QKB1R,b,5,f6e4,178,Ne4,227
r1bqkb1r/ppp2ppp/2n5/3pP3/4nB2/4PN2/PPP2PPP/RN1QKB1R,w,6,b1d2,227,Bb5,108
r1bqkb1r/ppp2ppp/2n5/1B1pP3/4nB2/4PN2/PPP2PPP/RN1QK2R,b,6,g7g5,108,Bd7,395
rnbqkbnr/pp2pppp/2p5/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,c8f5,36,Bg4,50
rn1qkbnr/pp2pppp/2p5/3p4/3P1Bb1/5N2/PPP1PPPP/RN1QKB1R,w,4,c2c4,50,Nbd2,30
rn1qkbnr/pp2pppp/2p5/3p4/3P1Bb1/5N2/PPPNPPPP/R2QKB1R,b,4,g4f3,30,Nf6,75
rn1qkb1r/pp2pppp/2p2n2/3p4/3P1Bb1/5N2/PPPNPPPP/R2QKB1R,w,5,e2e3,75,e3,51
rn1qkb1r/pp2pppp/2p2n2/3p4/3P1Bb1/4PN2/PPPN1PPP/R2QKB1R,b,5,b8d7,51,e6,81
rn1qkb1r/pp3ppp/2p1pn2/3p4/3P1Bb1/4PN2/PPPN1PPP/R2QKB1R,w,6,h2h3,81,c4,45
rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP1Bb1/4PN2/PP1N1PPP/R2QKB1R,b,6,f8d6,45,Bb4,133
r1bqkbnr/ppp1pppp/2n5/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,c8g4,54,Nf6,48
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,48,e3,33
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,b,4,f6h5,33,a6,86
r1bqkb1r/1pp1pppp/p1n2n2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,w,5,c2c4,86,c4,74
r1bqkb1r/1pp1pppp/p1n2n2/3p4/2PP1B2/4PN2/PP3PPP/RN1QKB1R,b,5,c8g4,74,Bf5,70
r2qkb1r/1pp1pppp/p1n2n2/3p1b2/2PP1B2/4PN2/PP3PPP/RN1QKB1R,w,6,b1c3,70,Nc3,62
r2qkb1r/1pp1pppp/p1n2n2/3p1b2/2PP1B2/2N1PN2/PP3PPP/R2QKB1R,b,6,e7e6,62,e6,69
rnbqkbnr/1ppp1ppp/p3p3/8/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,d7d5,37,Nf6,39
rnbqkb1r/1ppp1ppp/p3pn2/8/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,39,e3,34
rnbqkb1r/1ppp1ppp/p3pn2/8/3P1B2/4PN2/PPP2PPP/RN1QKB1R,b,4,d7d5,34,h6,52
rnbqkb1r/1ppp1pp1/p3pn1p/8/3P1B2/4PN2/PPP2PPP/RN1QKB1R,w,5,c2c4,52,Nbd2,4
rnbqkb1r/1ppp1pp1/p3pn1p/8/3P1B2/4PN2/PPPN1PPP/R2QKB1R,b,5,f6h5,4,g5,48
rnbqkb1r/1ppp1p2/p3pn1p/6p1/3P1B2/4PN2/PPPN1PPP/R2QKB1R,w,6,f4g3,48,Bg3,50
rnbqkb1r/1ppp1p2/p3pn1p/6p1/3P4/4PNB1/PPPN1PPP/R2QKB1R,b,6,f8g7,50,Bg7,95
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R,b,3,g8f6,-24,h6,25
r1bqkbnr/pppp1pp1/2n4p/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R,w,4,f1e2,25,Be2,5
r1bqkbnr/pppp1pp1/2n4p/4p3/4P3/3P1N2/PPP1BPPP/RNBQK2R,b,4,g8f6,5,Bc5,91
r1bqk1nr/pppp1pp1/2n4p/2b1p3/4P3/3P1N2/PPP1BPPP/RNBQK2R,w,5,f3e5,91,Nc3,12
r1bqk1nr/pppp1pp1/2n4p/2b1p3/4P3/2NP1N2/PPP1BPPP/R1BQK2R,b,5,c5b6,12,d6,22
r1bqk1nr/ppp2pp1/2np3p/2b1p3/4P3/2NP1N2/PPP1BPPP/R1BQK2R,w,6,c3a4,22,Be3,-11
r1bqk1nr/ppp2pp1/2np3p/2b1p3/4P3/2NPBN2/PPP1BPPP/R2QK2R,b,6,g8f6,-11,Bxe3,8
r1bqkbnr/ppp1pppp/2n5/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,c8g4,54,Nf6,48
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,48,e3,33
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,b,4,f6h5,33,e6,69
r1bqkb1r/ppp2ppp/2n1pn2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,w,5,c2c4,69,Bb5,21
r1bqkb1r/ppp2ppp/2n1pn2/1B1p4/3P1B2/4PN2/PPP2PPP/RN1QK2R,b,5,a7a6,21,Bd6,22
r1bqk2r/ppp2ppp/2nbpn2/1B1p4/3P1B2/4PN2/PPP2PPP/RN1QK2R,w,6,c2c3,22,Bg3,18
r1bqk2r/ppp2ppp/2nbpn2/1B1p4/3P4/4PNB1/PPP2PPP/RN1QK2R,b,6,e8g8,18,Bxg3,43
r1bqkbnr/pppp1ppp/2n5/4P3/8/5N2/PPP1PPPP/RNBQKB1R,b,3,d7d6,165,Bc5,181
r1bqk1nr/pppp1ppp/2n5/2b1P3/8/5N2/PPP1PPPP/RNBQKB1R,w,4,b1c3,181,e4,141
r1bqk1nr/pppp1ppp/2n5/2b1P3/4P3/5N2/PPP2PPP/RNBQKB1R,b,4,d7d6,141,b6,292
r1bqk1nr/p1pp1ppp/1pn5/2b1P3/4P3/5N2/PPP2PPP/RNBQKB1R,w,5,a2a3,292,Nc3,293
r1bqk1nr/p1pp1ppp/1pn5/2b1P3/4P3/2N2N2/PPP2PPP/R1BQKB1R,b,5,g8e7,293,d6,350
r1bqk1nr/p1p2ppp/1pnp4/2b1P3/4P3/2N2N2/PPP2PPP/R1BQKB1R,w,6,c1g5,350,exd6,277
r1bqk1nr/p1p2ppp/1pnP4/2b5/4P3/2N2N2/PPP2PPP/R1BQKB1R,b,6,c5d6,277,b5,936
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R,b,3,g8f6,6,Bb4,82
r1bqk1nr/pppp1ppp/2n5/4p3/1b2P3/2N2N2/PPPP1PPP/R1BQKB1R,w,4,c3d5,82,Nxe5,-298
r1bqk1nr/pppp1ppp/2n5/4N3/1b2P3/2N5/PPPP1PPP/R1BQKB1R,b,4,c6e5,-298,Nxe5,-280
r1bqk1nr/pppp1ppp/8/4n3/1b2P3/2N5/PPPP1PPP/R1BQKB1R,w,5,c3d5,-280,d4,-371
r1bqk1nr/pppp1ppp/8/4n3/1b1PP3/2N5/PPP2PPP/R1BQKB1R,b,5,e5g6,-371,Bxc3+,-301
r1bqk1nr/pppp1ppp/8/4n3/3PP3/2b5/PPP2PPP/R1BQKB1R,w,6,b2c3,-301,bxc3,-317
r1bqk1nr/pppp1ppp/8/4n3/3PP3/2P5/P1P2PPP/R1BQKB1R,b,6,e5g6,-317,Ng6,-279
r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R,b,3,a7a6,57,d5,198
r1bqkbnr/ppp2ppp/2n5/1B1pp3/4P3/5N2/PPPP1PPP/RNBQK2R,w,4,e4d5,198,Bxc6+,-9
r1bqkbnr/ppp2ppp/2B5/3pp3/4P3/5N2/PPPP1PPP/RNBQK2R,b,4,b7c6,-9,bxc6,32
r1bqkbnr/p1p2ppp/2p5/3pp3/4P3/5N2/PPPP1PPP/RNBQK2R,w,5,d2d4,32,exd5,-120
r1bqkbnr/p1p2ppp/2p5/3Pp3/8/5N2/PPPP1PPP/RNBQK2R,b,5,e5e4,-120,cxd5,83
r1bqkbnr/p1p2ppp/8/3pp3/8/5N2/PPPP1PPP/RNBQK2R,w,6,f3e5,83,Nxe5,82
r1bqkbnr/p1p2ppp/8/3pN3/8/8/PPPP1PPP/RNBQK2R,b,6,f8d6,82,Qe7,275
rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,c7c5,5,Bb4+,64
rnbqk1nr/ppp2ppp/4p3/3p4/1b1P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,b1d2,64,Nbd2,44
rnbqk1nr/ppp2ppp/4p3/3p4/1b1P1B2/5N2/PPPNPPPP/R2QKB1R,b,4,b4d6,44,Bxd2+,112
rnbqk1nr/ppp2ppp/4p3/3p4/3P1B2/5N2/PPPbPPPP/R2QKB1R,w,5,d1d2,112,Qxd2,123
rnbqk1nr/ppp2ppp/4p3/3p4/3P1B2/5N2/PPPQPPPP/R3KB1R,b,5,g8f6,123,Nc6,127
r1bqk1nr/ppp2ppp/2n1p3/3p4/3P1B2/5N2/PPPQPPPP/R3KB1R,w,6,e2e3,127,e3,109
r1bqk1nr/ppp2ppp/2n1p3/3p4/3P1B2/4PN2/PPPQ1PPP/R3KB1R,b,6,g8f6,109,Nf6,124
rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,c7c5,-1,Nc6,48
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,48,Nc3,19
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P1B2/2N2N2/PPP1PPPP/R2QKB1R,b,4,f6h5,19,e5,247
r1bqkb1r/ppp2ppp/2n2n2/3pp3/3P1B2/2N2N2/PPP1PPPP/R2QKB1R,w,5,d4e5,247,dxe5,259
r1bqkb1r/ppp2ppp/2n2n2/3pP3/5B2/2N2N2/PPP1PPPP/R2QKB1R,b,5,f6e4,259,Nh5,298
r1bqkb1r/ppp2ppp/2n5/3pP2n/5B2/2N2N2/PPP1PPPP/R2QKB1R,w,6,f4g5,298,Bg3,105
r1bqkb1r/ppp2ppp/2n5/3pP2n/8/2N2NB1/PPP1PPPP/R2QKB1R,b,6,h5g3,105,Nxg3,141
rnbqkbnr/ppp1p1pp/5p2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,b8c6,84,e6,131
rnbqkbnr/ppp3pp/4pp2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,c2c4,131,Nc3,75
rnbqkbnr/ppp3pp/4pp2/3p4/3P1B2/2N2N2/PPP1PPPP/R2QKB1R,b,4,f8d6,75,Bd6,85
rnbqk1nr/ppp3pp/3bpp2/3p4/3P1B2/2N2N2/PPP1PPPP/R2QKB1R,w,5,d1d2,85,Bg3,49
rnbqk1nr/ppp3pp/3bpp2/3p4/3P4/2N2NB1/PPP1PPPP/R2QKB1R,b,5,f6f5,49,e5,315
rnbqk1nr/ppp3pp/3b1p2/3pp3/3P4/2N2NB1/PPP1PPPP/R2QKB1R,w,6,e2e4,315,dxe5,253
rnbqk1nr/ppp3pp/3b1p2/3pP3/8/2N2NB1/PPP1PPPP/R2QKB1R,b,6,f6e5,253,fxe5,267
rnbqkbnr/ppp2ppp/8/3pp2Q/8/1P2P3/P1PP1PPP/RNB1KBNR,b,3,f8d6,-130,Nc6,-64
r1bqkbnr/ppp2ppp/2n5/3pp2Q/8/1P2P3/P1PP1PPP/RNB1KBNR,w,4,f1b5,-64,Bb5,-137
r1bqkbnr/ppp2ppp/2n5/1B1pp2Q/8/1P2P3/P1PP1PPP/RNB1K1NR,b,4,f8d6,-137,Bd7,96
r2qkbnr/pppb1ppp/2n5/1B1pp2Q/8/1P2P3/P1PP1PPP/RNB1K1NR,w,5,b5c6,96,Bxc6,84
r2qkbnr/pppb1ppp/2B5/3pp2Q/8/1P2P3/P1PP1PPP/RNB1K1NR,b,5,d7c6,84,Nf6,823
r2qkb1r/pppb1ppp/2B2n2/3pp2Q/8/1P2P3/P1PP1PPP/RNB1K1NR,w,6,h5e5,823,Qxe5+,801
r2qkb1r/pppb1ppp/2B2n2/3pQ3/8/1P2P3/P1PP1PPP/RNB1K1NR,b,6,f8e7,801,Be7,825
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P3P1/PP1P1P1P/RNBQKBNR,b,3,d7d5,-97,Bc5,19
r1bqk1nr/pppp1ppp/2n5/2b1p3/4P3/2P3P1/PP1P1P1P/RNBQKBNR,w,4,f1g2,19,Ne2,-120
r1bqk1nr/pppp1ppp/2n5/2b1p3/4P3/2P3P1/PP1PNP1P/RNBQKB1R,b,4,d7d5,-120,d6,35
r1bqk1nr/ppp2ppp/2np4/2b1p3/4P3/2P3P1/PP1PNP1P/RNBQKB1R,w,5,d2d4,35,d4,18
r1bqk1nr/ppp2ppp/2np4/2b1p3/3PP3/2P3P1/PP2NP1P/RNBQKB1R,b,5,c5b6,18,Bb6,27
r1bqk1nr/ppp2ppp/1bnp4/4p3/3PP3/2P3P1/PP2NP1P/RNBQKB1R,w,6,f1g2,27,dxe5,-85
r1bqk1nr/ppp2ppp/1bnp4/4P3/4P3/2P3P1/PP2NP1P/RNBQKB1R,b,6,c8g4,-85,Nxe5,-19
rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,c7c5,5,Nc6,71
r1bqkbnr/ppp2ppp/2n1p3/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,71,e3,73
r1bqkbnr/ppp2ppp/2n1p3/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,b,4,f8d6,73,f6,143
r1bqkbnr/ppp3pp/2n1pp2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,w,5,c2c4,143,Nc3,37
r1bqkbnr/ppp3pp/2n1pp2/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R,b,5,f8d6,37,Bd7,91
r2qkbnr/pppb2pp/2n1pp2/3p4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R,w,6,f1e2,91,Bd3,54
r2qkbnr/pppb2pp/2n1pp2/3p4/3P1B2/2NBPN2/PPP2PPP/R2QK2R,b,6,f8d6,54,Nge7,429
rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,c7c5,5,Nf6,25
rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,25,e3,1
rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,b,4,c7c5,1,Be7,50
rnbqk2r/ppp1bppp/4pn2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,w,5,c2c4,50,c4,42
rnbqk2r/ppp1bppp/4pn2/3p4/2PP1B2/4PN2/PP3PPP/RN1QKB1R,b,5,e8g8,42,dxc4,62
rnbqk2r/ppp1bppp/4pn2/8/2pP1B2/4PN2/PP3PPP/RN1QKB1R,w,6,f1c4,62,Bxc4,46
rnbqk2r/ppp1bppp/4pn2/8/2BP1B2/4PN2/PP3PPP/RN1QK2R,b,6,c7c5,46,O-O,75
r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R,b,3,a7a6,57,Nge7,65
r1bqkb1r/ppppnppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R,w,4,c2c3,65,d3,-1
r1bqkb1r/ppppnppp/2n5/1B2p3/4P3/3P1N2/PPP2PPP/RNBQK2R,b,4,g7g6,-1,a6,1
r1bqkb1r/1pppnppp/p1n5/1B2p3/4P3/3P1N2/PPP2PPP/RNBQK2R,w,5,b5a4,1,Ba4,0
r1bqkb1r/1pppnppp/p1n5/4p3/B3P3/3P1N2/PPP2PPP/RNBQK2R,b,5,g7g6,0,b5,59
r1bqkb1r/2ppnppp/p1n5/1p2p3/B3P3/3P1N2/PPP2PPP/RNBQK2R,w,6,a4b3,59,Bb3,66
r1bqkb1r/2ppnppp/p1n5/1p2p3/4P3/1B1P1N2/PPP2PPP/RNBQK2R,b,6,h7h6,66,d5,132
rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,e7e6,4,e6,25
rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,25,e3,1
rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,b,4,c7c5,1,Bb4+,47
rnbqk2r/ppp2ppp/4pn2/3p4/1b1P1B2/4PN2/PPP2PPP/RN1QKB1R,w,5,b1d2,47,Nbd2,49
rnbqk2r/ppp2ppp/4pn2/3p4/1b1P1B2/4PN2/PPPN1PPP/R2QKB1R,b,5,b4d6,49,Bxd2+,100
rnbqk2r/ppp2ppp/4pn2/3p4/3P1B2/4PN2/PPPb1PPP/R2QKB1R,w,6,f3d2,100,Qxd2,89
rnbqk2r/ppp2ppp/4pn2/3p4/3P1B2/4PN2/PPPQ1PPP/R3KB1R,b,6,f6e4,89,O-O,122
r1bqkbnr/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR,b,3,g7g6,-31,g6,-26
r1bqkbnr/pppp1p1p/2n3p1/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR,w,4,h5f3,-26,Qf3,-46
r1bqkbnr/pppp1p1p/2n3p1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR,b,4,g8f6,-46,Nf6,-38
r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR,w,5,g1e2,-38,d3,-125
r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/3P1Q2/PPP2PPP/RNB1K1NR,b,5,c6d4,-125,Nd4,-119
r1bqkb1r/pppp1p1p/5np1/4p3/2BnP3/3P1Q2/PPP2PPP/RNB1K1NR,w,6,f3d1,-119,Qd1,-113
r1bqkb1r/pppp1p1p/5np1/4p3/2BnP3/3P4/PPP2PPP/RNBQK1NR,b,6,d7d5,-113,d5,-126
